cycle_index,cycle_trend,r_squared,rmse,P_global_center_idx,P_global_le_idx,P_global_ri_idx,P_center_ms,P_le_ms,P_ri_ms,P_center_idx,P_le_idx,P_ri_idx,P_gauss_center,P_gauss_height,P_gauss_stdev_samples,P_gauss_stdev_ms,P_gauss_fwhm_samples,P_gauss_fwhm_ms,P_center_voltage,P_le_voltage,P_ri_voltage,P_duration_ms,P_rise_ms,P_decay_ms,P_rdsm,P_sharpness,P_voltage_integral_uv_ms,Q_global_center_idx,Q_global_le_idx,Q_global_ri_idx,Q_center_ms,Q_le_ms,Q_ri_ms,Q_center_idx,Q_le_idx,Q_ri_idx,Q_gauss_center,Q_gauss_height,Q_gauss_stdev_samples,Q_gauss_stdev_ms,Q_gauss_fwhm_samples,Q_gauss_fwhm_ms,Q_center_voltage,Q_le_voltage,Q_ri_voltage,Q_duration_ms,Q_rise_ms,Q_decay_ms,Q_rdsm,Q_sharpness,Q_voltage_integral_uv_ms,R_global_center_idx,R_global_le_idx,R_global_ri_idx,R_center_ms,R_le_ms,R_ri_ms,R_center_idx,R_le_idx,R_ri_idx,R_gauss_center,R_gauss_height,R_gauss_stdev_samples,R_gauss_stdev_ms,R_gauss_fwhm_samples,R_gauss_fwhm_ms,R_center_voltage,R_le_voltage,R_ri_voltage,R_duration_ms,R_rise_ms,R_decay_ms,R_rdsm,R_sharpness,R_voltage_integral_uv_ms,S_global_center_idx,S_global_le_idx,S_global_ri_idx,S_center_ms,S_le_ms,S_ri_ms,S_center_idx,S_le_idx,S_ri_idx,S_gauss_center,S_gauss_height,S_gauss_stdev_samples,S_gauss_stdev_ms,S_gauss_fwhm_samples,S_gauss_fwhm_ms,S_center_voltage,S_le_voltage,S_ri_voltage,S_duration_ms,S_rise_ms,S_decay_ms,S_rdsm,S_sharpness,S_voltage_integral_uv_ms,T_global_center_idx,T_global_le_idx,T_global_ri_idx,T_center_ms,T_le_ms,T_ri_ms,T_center_idx,T_le_idx,T_ri_idx,T_gauss_center,T_gauss_height,T_gauss_stdev_samples,T_gauss_stdev_ms,T_gauss_fwhm_samples,T_gauss_fwhm_ms,T_center_voltage,T_le_voltage,T_ri_voltage,T_duration_ms,T_rise_ms,T_decay_ms,T_rdsm,T_sharpness,T_voltage_integral_uv_ms,PR_interval_ms,PR_segment_ms,QRS_interval_ms,ST_segment_ms,ST_interval_ms,QT_interval_ms,PP_interval_ms,RR_interval_ms,R_minus_S_voltage_diff_signed,R_minus_P_voltage_diff_signed,T_minus_R_voltage_diff_signed
0,-0.0008641337890265251,0.7848304791015719,0.13237925377834545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129,126.0,132.0,516.0,504.0,528.0,71,68.0,74.0,71.55630622609864,-0.4070235800195876,2.000000000002387,8.000000000009548,4.70964009006752,18.83856036027008,-0.508779474988739,-0.26133994257912363,-0.0744391037586085,24.0,12.0,12.0,0.5,156.54274,-9179.690567807333,139,133,142,556.0,532.0,568.0,81,75.0,84.0,79.48532460301297,1.0921850142073912,3.9280677251469442,15.712270900587777,9.249892617415146,36.99957046966058,0.9101541785061597,0.23649088753715497,0.12311021118829224,36.0,16.0,20.0,0.44444,89.93853,18188.96540567189,145,143.0,162.0,580.0,572.0,648.0,87,85.0,104.0,88.99999999999935,-0.45134035390430466,15.999999999999998,63.99999999999999,37.67712072049518,150.70848288198073,-0.4279783207590685,-0.22729200845768865,-0.3422594273982031,76.0,28.0,48.0,0.36842,98.05369,-27227.878088083897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,144.0,NaN,NaN,NaN,NaN,NaN,1.54353,NaN,NaN
1,-0.0004906391641826827,0.8508434027582054,0.1063860880553859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272,270.0,275.0,1088.0,1080.0,1100.0,71,69.0,74.0,71.69467546829932,-0.335761439892402,1.3709395642862763,5.483758257145105,3.2283159665073193,12.913263866029277,-0.5080366917350688,-0.3344917839247031,1.158988038495179e-05,20.0,8.0,12.0,0.4,146.25844,-7400.709971080515,282,275,285,1128.0,1100.0,1140.0,81,74.0,84.0,79.54187189557207,1.3106220170488692,3.8600251380646715,15.440100552258686,9.089664569438046,36.358658277752184,0.9490537783524635,1.158988038495179e-05,0.17822558989329448,40.0,24.0,16.0,0.6,75.22467,23065.051475020013,272,286.0,302.0,1088.0,1144.0,1208.0,71,85.0,101.0,86.22452832881284,-0.4658751758099728,18.999999999999996,75.99999999999999,44.741580855588026,178.9663234223521,-0.5080366917350688,-0.16212726443739237,-0.3445308205607004,64.0,28.0,36.0,0.4375,99.42305,-23218.735660343224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0,NaN,NaN,NaN,NaN,572.0,1.7765,NaN,NaN
2,-0.0005020387054068228,0.8477813695034595,0.10612000219944762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.8287787177586,-0.26860915191392165,1.1124542069532233,4.449816827812893,2.619629465712458,10.478517862849833,-0.5034379760568851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425,419,428,1700.0,1676.0,1712.0,81,75.0,84.0,79.65531625684203,1.443555925745117,3.4399655898409263,13.759862359363705,8.100499925174127,32.40199970069651,0.947128780956876,0.2165706615760255,0.18398103132096064,36.0,20.0,16.0,0.55556,79.736,23860.22542423019,415,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,84.5220714966573,-0.46658408251876865,21.695748961979564,86.78299584791826,51.08958454762889,204.35833819051555,-0.5034379760568851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.0,NaN,NaN,NaN,NaN,572.0,1.91014,NaN,NaN
3,-0.0009197613309634632,0.8228954923035335,0.1132751104096027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.63902842861762,-0.21488732153113735,1.0614520755870738,4.245808302348295,2.4995286244321475,9.99811449772859,-0.49015811878568993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,568,562,571,2272.0,2248.0,2284.0,81,75.0,84.0,79.43972584345599,1.4398598635755229,3.466291096117964,13.865164384471855,8.162491755050882,32.649967020203526,0.9185906708834429,0.2829770779783532,0.08823970553032466,36.0,16.0,20.0,0.44444,79.24241,23244.829773766032,558,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,83.693145037387,-0.4846767925281501,19.764710572558595,79.05884229023438,46.54233664049611,186.16934656198444,-0.49015811878568993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.0,NaN,NaN,NaN,NaN,572.0,1.92454,NaN,NaN
4,-0.0006750485203729335,0.8402262476388165,0.10874728217877917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,701,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.78985118778083,-0.24943142019586906,1.1410738555945015,4.564295422378006,2.687023588014683,10.748094352058732,-0.5169742760779648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,711,705,714,2844.0,2820.0,2856.0,81,75.0,84.0,79.48103758111105,1.4433615246864124,3.5075772786673354,14.030309114669341,8.259713285300949,33.038853141203795,0.9309801614772658,0.27460889201296035,0.11025751394073569,36.0,16.0,20.0,0.44444,80.10758,23630.051198962326,701,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,83.94423262005836,-0.48184913876592195,21.0322978990746,84.1291915962984,49.52727668580319,198.10910674321275,-0.5169742760779648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.0,NaN,NaN,NaN,NaN,572.0,1.92521,NaN,NaN
5,-0.000386410562234269,0.865760735305621,0.10028499178883983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,844,842.0,847.0,3376.0,3368.0,3388.0,71,69.0,74.0,71.6240044740826,-0.2993177042350403,1.3178424204993107,5.271369681997243,3.103281747983882,12.413126991935528,-0.523155597636999,-0.35155471090349805,0.01829985653089694,20.0,8.0,12.0,0.4,141.04407,-7443.633393891668,854,847,857,3416.0,3388.0,3428.0,81,74.0,84.0,79.503039327396,1.4286378040805656,3.673528642519414,14.694114570077655,8.650498883400049,34.601995533600196,0.9639272188531802,0.01829985653089694,0.1965667723540789,40.0,24.0,16.0,0.6,70.99751,26156.10300915762,844,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,85.15062224566579,-0.4410671395255421,21.82150199596668,87.28600798386672,51.385710312785214,205.54284125114086,-0.523155597636999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.0,1.8697,NaN,NaN
6,-0.0006196394909267847,0.840504278078139,0.11061921750048935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,987,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.62608589949141,-0.23945416338803227,1.1231775181982406,4.4927100727929625,2.644880933981331,10.579523735925324,-0.5113303089641942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,997,991,1000,3988.0,3964.0,4000.0,81,75.0,84.0,79.49511301780666,1.463534297418609,3.5013000239964103,14.005200095985641,8.24493148017409,32.97972592069636,0.9591130326801267,0.28339797297626346,0.11421098317513521,36.0,16.0,20.0,0.44444,80.01176,24145.517916214438,987,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,84.1402821422263,-0.48255391115062585,21.69436396739173,86.77745586956692,51.0863231346112,204.3452925384448,-0.5113303089641942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.0,1.94609,NaN,NaN
7,-0.0014650435933339194,0.7387210699562581,0.14403165830532758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1129,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.53605414754034,-0.20323220147815907,1.041352931492603,4.165411725970412,2.452198757030523,9.808795028122091,-0.5234361927770939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1138,1133,1142,4552.0,4532.0,4568.0,80,75.0,84.0,79.14221375647436,1.4422342045850567,3.338649059983911,13.354596239935644,7.861917729773849,31.447670919095398,0.9044915819674051,0.3152834387691409,-0.05763211987177855,36.0,16.0,20.0,0.44444,79.30695,22450.13508436489,1129,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,81.5385668154466,-0.4767395939179502,22.168664855027966,88.67465942011187,52.203216372192976,208.8128654887719,-0.5234361927770939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,564.0,1.91897,NaN,NaN
8,-0.000591269125344849,0.8244864104581959,0.11650524819979415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1272,NaN,NaN,NaN,NaN,NaN,72,NaN,NaN,72.05783329324525,-0.24387714652132017,1.1310669578734498,4.524267831493799,2.6634591446725757,10.653836578690303,-0.551128192202641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1281,1275,1284,5124.0,5100.0,5136.0,81,75.0,84.0,79.79709025786703,1.444493205438615,3.4546896693124505,13.818758677249802,8.1351724826583,32.5406899306332,0.9154421421246652,0.15001462346976405,0.22799519874229623,36.0,20.0,16.0,0.55556,79.86392,22807.392099933368,1272,NaN,NaN,NaN,NaN,NaN,72,NaN,NaN,83.50605417760951,-0.4907234243070041,24.30083488303208,97.20333953212833,57.22409309355127,228.89637237420507,-0.551128192202641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.0,1.93522,NaN,NaN
9,-0.000539152010862505,0.8530438821041257,0.10686203005603818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1414,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,71.76766600836092,-0.24221641596672205,1.1508046023080536,4.603218409232214,2.7099377454288747,10.839750981715499,-0.5084547991526787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1424,1418,1427,5696.0,5672.0,5708.0,81,75.0,84.0,79.53927275466542,1.477995892443301,3.4610741153872984,13.844296461549193,8.15020670425177,32.60082681700708,0.9989839783697724,0.2844141790830926,0.15048488393267895,36.0,20.0,16.0,0.55556,79.86309,25320.429833332695,1414,NaN,NaN,NaN,NaN,NaN,71,NaN,NaN,83.87658728283807,-0.45162572895130987,23.14932735554673,92.59730942218692,54.51250008582474,218.05000034329896,-0.5084547991526787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,572.0,1.92962,NaN,NaN
